X1.N			Xc			Yc			Orientation
1			1.27208383986726			3.76739502418786			-0.840446094216153
2			8.31742711830884			5.33106822054833			0.654464552229845
3			5.39316770154983			8.42999537941068			0.68115682164715
4			5.39873278932646			0.303349404130131			-0.115530032495294
5			0.844067581929266			4.08423639135435			-0.666562716509805
6			0.717999669723213			2.98806037986651			1.37054100899139
7			1.25416900264099			4.59908724064007			0.934185158778737
8			6.36352528585121			2.81039249384776			-0.372430767179212
9			4.51809389982373			1.59911851631477			-0.570142406182573
10			2.95451821992174			2.31367995031178			-0.897635422575517
11			0.60198211343959			6.0275657963939			-1.10274047839008
12			5.34949609078467			9.15837924461812			1.56567771321838
13			2.67749039689079			9.93188096210361			-0.110565824070373
14			0.276212533935905			8.73119286261499			-1.43623872522212
15			9.01517165126279			2.8558849170804			-1.54869027410336
16			2.50272567151114			7.55351693602279			-1.52352680601248
17			9.85756361158565			7.24379493389279			0.910021241900322
18			2.88831777637824			6.87343442346901			-0.377521074753812
19			4.72851881058887			0.63328122952953			-0.221645185783079
20			0.022768834605813			5.84731793496758			-1.47343883311022
21			3.44276904361323			9.25172823248431			0.513639148366514
22			3.0344995111227			3.20901881670579			0.376795947955084
23			1.79260434582829			7.97230498865247			1.17019287342451
24			2.93557592201978			7.72035276517272			-1.32175018506916
25			1.88244644552469			0.667341088410467			-0.346944820741531
26			5.20883229328319			2.24815988680348			1.06903405367362
27			6.91040982957929			0.8965610479936			0.25388447117015
28			1.30484531866387			7.9362950194627			-0.976946981306002
29			7.55632998654619			5.85389246465638			-0.176072903057438
30			3.5426179994829			4.00301940971985			1.02513482843183
31			1.2724362872541			1.70834043296054			-0.524786389562426
32			1.6139462729916			2.12409577099606			-1.12106243307018
33			8.41737093869597			5.98559931619093			-0.643187918855659
34			4.14455562131479			0.769287198781967			-0.570661089639249
35			4.14653419982642			7.94705554610118			-0.691551588253759
36			6.16456872550771			3.97411275887862			-0.386467265730004
37			9.34237070614472			6.3264117971994			0.444905549427657
38			3.41334245633334			5.83061675308272			-0.579025061895123
39			0.475993256550282			2.71274821367115			-0.871672638721357
40			1.701354382094			5.40688722860068			1.32321089194775
41			7.74098380003124			9.05913303606212			-0.929344705177273
42			3.64181538345292			1.87737326137722			0.173148991367637
43			8.96088917506859			2.25773763144389			0.0620528668081197
44			9.61287578800693			5.71058408822864			0.726461830702627
45			5.17516608117148			7.71179144503549			-1.43382336701275
46			5.62515517929569			0.0651090499013662			-1.13873136452638
47			4.82891995459795			7.32508169719949			0.911720815505813
48			7.96368249692023			5.8392981835641			1.27375593540173
49			0.153680294752121			7.38126912852749			0.912963641217349
50			1.55692150583491			6.89103433862329			1.51191806024448
51			1.87049354892224			0.730194684583694			-0.748601593415468
52			4.10543455509469			4.11986669525504			1.30045486914235
53			6.37645927956328			4.86587706720456			0.986599944579239
54			7.85341030918062			1.30034451605752			1.08518519518778
55			0.0365137495100498			2.05537831876427			-0.052477176330747
56			8.44030168373138			8.69601928861812			0.249175289596692
57			8.9244534028694			5.65235076704994			-1.52941328992816
58			0.187109841499478			6.83245760621503			-0.146032887518785
59			7.72108961828053			6.5718764718622			1.05981415365064
60			0.0343889929354191			8.67265728069469			-0.0906944877323104
61			3.81416771560907			0.109507211018354			-0.266794566687448
62			2.96197219518945			4.30298685329035			0.0423111976769306
63			9.48024207726121			6.09808652661741			-0.0936920529586482
64			8.22017306927592			0.980411698110402			0.21648498949162
65			9.16018890216947			5.19099050201476			0.575145437527481
66			5.01068769488484			5.40511977626011			-0.0641636900923823
67			9.16539040859789			6.55575373908505			1.18714076620655
68			9.81119863456115			4.20156787615269			-1.08654197563456
69			1.61527098622173			6.03427810128778			-0.97568308445391
70			4.69725921051577			3.8047825358808			-0.517804161718896
71			9.39007744891569			3.01403137622401			0.235195354773435
72			0.871219295077026			9.39101974945515			0.261176103993068
73			8.11385569395497			9.87699917051941			-0.254928852044234
74			8.35258624050766			1.14390623290092			-0.689512008348498
75			1.22390639968216			2.55596561357379			0.823720355784868
76			4.76209040731192			7.2486928710714			-0.512424455301101
77			6.90235914196819			7.54576665814966			-0.464597818009686
78			6.73323293682188			5.50031708553433			-0.841053070630585
79			0.375906717963517			5.49964136909693			1.06328655648444
80			7.75684752967209			8.36577374953777			-1.443496839666
81			9.99988935887814			7.44028207613155			0.843249324673382
82			8.79901384701952			4.42911711521447			1.31798790648087
83			3.51500076241791			9.04962101951241			0.740900077279265
84			3.07478962931782			3.31825340399519			-0.935871884306197
85			6.98070841142908			9.77955037960783			-0.500448868927003
86			7.49903398798779			1.53300220612437			-0.698058445256186
87			7.43314583320171			6.43038750626147			-1.08849121303384
88			9.71156694926322			5.20623985910788			1.12511034348761
89			6.38712315820158			9.42163656465709			-0.948544407047636
90			8.99383496493101			9.01542725274339			0.22203634374495
91			3.64245953271165			0.490345151629299			-1.41685651334948
92			4.56612328533083			2.16740286676213			-0.328536697992187
93			7.01501389499754			1.16451119072735			0.822613728477971
94			3.33065458806232			9.12622259929776			-1.52117193361402
95			2.90732320863754			4.21388575341552			0.377048174781344
96			9.76976298028603			5.09474686579779			-1.26825303080081
97			1.53904379578307			5.18858545226976			-0.0884232554806563
98			1.8859900906682			3.93984607188031			0.874812621948548
99			3.78519508987665			3.8801531563513			0.802116190787537
100			3.71475553140044			2.63021088670939			0.840737748147567
101			9.82081089168787			5.75643265154213			0.911500045807012
102			5.36112760193646			4.02915395563468			-0.457929009392754
103			7.02637815615162			7.63481909409165			0.411361551774084
104			3.21301894495264			1.93018375663087			-1.0880475706915
105			4.06513711670414			2.02856216346845			-0.0279605520977972
