X1.N			Xc			Yc			Orientation
1			5.00043352134526			5.39128688396886			-0.530223818338874
2			6.47488990100101			7.27284047519788			0.581176907596705
3			8.14091698965058			2.9950828384608			1.50208429565728
4			3.1797587685287			7.62592905201018			-0.622779209550998
5			0.390986681450158			7.40444754483178			-0.813217591445434
6			1.70599508564919			0.767068285495043			0.242356420694861
7			6.36385413818061			8.55089708929881			-1.27626642132212
8			5.35855324007571			3.26245995471254			-1.33166747935285
9			3.57279152842239			3.31363437697291			1.48201293453024
10			9.89660654217005			8.49115771008655			1.11414646590667
11			2.07274144049734			5.93976015923545			1.47047595952321
12			7.46636045863852			2.33963466249406			0.369346905878296
13			7.35822250135243			4.88570562796667			0.830960790863766
14			2.93454386759549			0.573599715717137			-0.360893096554634
15			7.09655067417771			2.29451946681365			1.28169074820425
16			7.19194818288088			7.78545587323606			0.72841573188474
17			3.17865398479626			7.25369639229029			-0.246590799039429
18			5.36742883035913			3.65081420401111			0.999560472734403
19			2.41010822821409			5.93509265454486			0.313829796019259
20			6.18456571828574			6.4904253045097			0.567095582310129
21			8.21944658877328			1.07669326011091			1.56535414060885
22			5.61320440610871			0.945754372514784			0.810746181529862
23			6.58687302144244			1.84136886382475			-0.60317338626119
24			4.98123671626672			5.68864043103531			-0.213316333801534
25			5.02710071159527			3.78349458100274			-1.20283990480155
26			2.65061933547258			3.78508446505293			0.599615233752713
27			8.02365242270753			7.63549364637583			1.0138794768584
28			7.95154454419389			8.39631778653711			0.778357387378009
29			1.87835796969011			0.0238980795256793			1.28689602797362
30			3.11995557043701			3.3763858769089			-1.00259605627578
31			4.41300856182352			1.2121155904606			0.717428223788067
32			5.54546834900975			9.78621731512249			-0.904099838130087
33			3.8113010302186			8.52816503029317			1.54494457183982
34			0.731793867889792			0.521506534423679			-0.685102289763162
35			8.41015184298158			2.11546548875049			-0.87409428162679
36			5.0633696722798			9.07556040678173			1.16062035089624
37			1.86384839005768			7.87576437927783			-1.24703767066162
38			9.01011094683781			6.24363109236583			1.52809965971305
39			0.378164276480675			3.48571735434234			-0.0234597456497143
40			2.82894435105845			4.36863872222602			-0.310465055178583
41			0.325849549844861			5.90281194075942			-0.468210439347009
42			8.39623827952892			5.00625982880592			1.28680276182585
43			5.09523639688268			7.94684974011034			0.942287570791005
44			3.65765128051862			7.48528869124129			-1.37694566507388
45			2.65127352438867			4.84741625143215			-0.418195282460682
46			2.96349662588909			8.57705550268292			-0.494112602070341
47			4.45173912448809			1.94879072252661			0.62249357552748
48			1.97753131622449			7.40823693806306			-0.723831166793487
49			6.46873260848224			1.32579025579616			-0.563048224875731
50			1.78609391674399			0.800442609470338			-0.389078107830628
51			8.28925686888397			7.15551242232323			-0.715146501682326
52			1.8508186400868			7.3691482655704			-0.806966091182498
53			2.74571491405368			0.943397632800043			-1.10139426825788
54			6.4848298416473			8.14441237132996			0.364121496356158
55			2.17746237525716			5.34220340894535			-0.549773567247244
56			7.43699314305559			5.50220868783072			0.988325693446464
57			0.538729541003704			0.0230490672402084			-1.00458321836335
58			0.902449949644506			8.12683030497283			0.0050696504398613
59			7.40225774468854			5.80698005622253			0.23930546627322
60			4.20676307752728			2.99078491516411			0.262378149400227
61			4.47155216475949			2.55984526826069			-0.210539637752427
62			5.30584754189476			7.49609411461279			0.768865420433772
63			4.96669485233724			2.48339123558253			1.35877533746394
64			9.51546785421669			9.29838601266965			-0.228551922664965
65			6.28640020033345			1.16968144197017			-0.529982057960012
66			9.29525754647329			4.08087705494836			1.22866710979688
67			8.80031751701608			0.0145091814920306			0.413929312400192
68			3.16562025807798			8.7939928448759			-1.10903405729719
69			2.52022724598646			5.01471420517191			0.331246259267718
70			9.79278010083362			9.31339788949117			0.340149056436384
71			7.993587218225			8.30112550873309			0.438360492708345
72			9.47309115901589			7.37787594553083			1.39785821799422
73			0.0577150913886726			5.32755363034084			0.755503291276029
74			8.85590826859698			4.40196352778003			1.24100058079259
75			4.09328171284869			6.96138230385259			1.49578496455629
76			6.85587313491851			3.10080339666456			-0.906033940910374
77			5.53309928858653			1.5885106404312			-1.08887352473008
78			2.34741801396012			0.741848556790501			0.101959276590268
79			2.36828528577462			5.0986861763522			0.507706137804238
80			7.65261151595041			4.15885622147471			0.535701298155037
81			9.20180827379227			1.57387686427683			-0.496246897143726
82			0.348122962750494			2.58809459628537			-0.893334065989607
83			5.83399194991216			3.38267352664843			1.05784259577877
84			4.15685683721676			0.140448100864887			-0.884071276134373
85			2.76879895478487			4.43840783555061			1.20156697150448
86			6.32462869165465			1.2258987640962			-0.983570876143524
87			4.61644096067175			4.2820505448617			-1.23482490576808
88			8.47669912967831			3.37993455119431			-1.34472871917734
89			2.05022109672427			4.78433986427262			-1.06078227991984
90			0.0104870344512165			3.23812800459564			-0.196916980439784
91			7.74487392511219			2.51611809246242			-1.4506570007726
92			1.30921562900767			0.0417093373835087			1.07864545324985
93			0.939216485712677			0.130805508233607			1.42987103488511
94			1.18844060925767			7.75547614088282			-0.730692167736001
95			0.724949855357409			6.30858064163476			-1.0497717937689
96			6.71396580757573			4.87370471470058			-1.1474985616239
97			4.56818501930684			7.20123545732349			1.5279519503375
98			6.84980234596878			7.35197941074148			1.4708767566523
99			3.8211539038457			5.57644105283543			0.168312998934855
100			2.14938663411885			2.98246682621539			-0.509420994514904
101			4.95387980248779			0.964386947453022			0.148962013780079
102			9.51448555104434			5.80533755011857			-0.498048057975018
103			2.06157634966075			6.38253705808893			-0.777554194150358
104			0.161357966717333			8.83943181950599			0.508613300619782
105			8.94574449164793			8.48645017715171			-0.0641080275223842
106			6.44355617463589			5.74516383232549			-0.79261263094898
107			7.34191797673702			9.53558885026723			-1.48393619489318
108			6.57660953467712			4.37438850989565			0.379563243292614
109			0.80729715526104			7.84277501050383			-1.43987922758365
110			3.83222430478781			7.11835362017155			1.41878865069933
111			1.47812099428847			7.05126690212637			-1.40447170270669
112			5.31254345318303			9.09242981113493			1.4666849821395
113			4.18418898480013			9.93185884086415			0.988955726912744
114			6.85267354594544			2.73516583489254			-1.31826696761346
115			9.88210343755782			6.66372692212462			-1.05320968051353
116			8.61693756654859			4.28710930747911			-0.0908665093434151
117			8.47810253733769			9.35051139909774			-0.0742100671471688
